,Mileage,EngineV,log_price,Brand_BMW,Brand_Mercedes-Benz,Brand_Mitsubishi,Brand_Renault,Brand_Toyota,Brand_Volkswagen,Body_hatch,Body_other,Body_sedan,Body_vagon,Body_van,Engine Type_Gas,Engine Type_Other,Engine Type_Petrol,Registration_yes
1054,1,4.5,11.225230059096225,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1055,125,1.5,8.895629627136483,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1056,140,2.4,9.409191230721348,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1057,199,2.2,9.517825071724143,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1058,280,2.3,8.517193191416238,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1059,188,2.0,9.457200449907708,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1060,184,2.0,9.433403920090221,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1061,150,2.0,7.937374696163295,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1062,200,1.5,8.895629627136483,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1063,82,2.0,8.824677891164198,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1064,225,2.4,9.159047077588632,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
1065,160,1.4,9.674074388208323,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1066,180,1.9,9.093806555720231,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1067,90,2.5,9.6822172456036,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1068,170,2.0,10.239959789157341,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1069,222,2.5,9.277999020449997,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1070,230,2.0,8.85366542803745,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1071,260,2.5,9.082507000466299,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1072,20,2.0,10.46310334047155,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1073,200,2.7,8.987196820661973,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1074,260,2.2,9.642122788401721,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1075,325,1.8,8.942460926820582,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1076,52,2.0,9.268609280100158,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True
1077,192,1.5,9.011889433252344,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1078,29,2.0,10.714417768752456,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1079,258,2.5,8.648045999835,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1080,217,3.7,9.487972108574462,False,True,False,False,False,False,False,False,False,False,True,True,False,False,True
1081,70,2.0,9.350102314351341,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1082,213,2.0,9.449357272446683,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1083,62,1.4,9.417354541360508,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1084,100,3.5,10.477287975463508,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1085,210,2.0,9.648595302907339,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1086,109,2.2,10.404262840448617,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1087,280,2.0,8.779557455883728,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1088,11,1.9,7.762170607138205,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
1089,130,3.6,9.792555991828847,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1090,160,3.0,10.448714603019452,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1091,99,2.5,9.417354541360508,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1092,193,3.5,9.9281801651265,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True
1093,30,4.4,11.23261614684786,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1094,145,2.4,9.457200449907708,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1095,360,2.2,9.457200449907708,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1096,327,3.7,8.83927669058535,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1097,220,2.5,9.752664662801545,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1098,87,1.4,8.824677891164198,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1099,80,4.2,9.568014816247999,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1100,169,1.4,9.358760377094455,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1101,231,2.5,9.39182824802156,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1102,8,4.4,11.261601036639322,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1103,65,1.8,10.257659366256743,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1104,75,3.0,10.661954199216716,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1105,217,1.9,8.846496938558838,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1106,117,1.4,8.895629627136483,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1107,1,2.5,10.224309386575188,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1108,145,1.6,9.464982590349763,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1109,217,2.3,8.68270762989381,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1110,111,1.4,7.8632667240095735,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1111,390,1.9,7.937017489515454,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1112,98,2.5,9.95227771670556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1113,231,1.9,8.51699317141357,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1114,160,1.6,8.83927669058535,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1115,366,3.2,8.66561319653451,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1116,68,1.8,9.6614159913364,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1117,0,3.0,11.218554404367652,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1118,131,5.5,10.03889218954233,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1119,96,3.5,10.373491181781864,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1120,3,1.6,10.471638242921388,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1121,320,1.8,8.83927669058535,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1122,286,2.8,8.85366542803745,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1123,92,3.0,10.485703172388792,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1124,60,1.4,9.277999020449997,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1125,194,3.0,10.085767441795337,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1126,300,1.9,7.90100705199242,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1127,146,2.7,9.809176873064887,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1128,325,2.5,7.803843303538772,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1129,123,1.4,9.667765219015058,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True
1130,176,1.9,9.148464968258095,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1131,230,1.6,8.66561319653451,False,False,True,False,False,False,False,False,False,True,False,False,False,True,True
1132,162,1.4,9.510370887608827,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1133,0,2.0,10.586963113399342,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1134,40,2.0,10.056208639553791,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1135,217,1.9,7.649692623711514,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1136,337,2.3,7.90100705199242,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1137,16,2.0,8.809862805379057,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1138,0,2.0,10.672744717741898,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1139,92,2.2,10.252382309155898,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1140,90,2.7,10.292145542327912,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1141,258,1.9,9.011889433252344,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1142,269,2.2,9.305559638557117,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1143,19,1.2,9.023890304598448,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True
1144,105,2.5,9.9281801651265,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1145,168,2.0,9.581903928408666,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1146,135,3.5,9.75846178048587,False,False,False,False,True,False,False,True,False,False,False,True,False,False,True
1147,105,5.5,9.836278802842678,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1148,38,1.33,9.487972108574462,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1149,200,1.3,7.803843303538772,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1150,24,2.8,10.915088464214607,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True
1151,135,2.4,9.903487552536127,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1152,266,1.9,8.294049640102028,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1153,120,3.0,9.735068900911164,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1154,60,1.6,9.345745008982385,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1155,236,5.0,10.106428396532818,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1156,64,2.0,9.421411342056123,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1157,239,2.3,8.83927669058535,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1158,40,2.7,10.325481962595504,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True
1159,105,2.0,9.082507000466299,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1160,249,2.5,9.179881164491475,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1161,33,3.0,11.058795184880783,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1162,96,2.0,9.093806555720231,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1163,210,1.8,7.575584651557793,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
1164,190,2.5,8.389359819906353,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1165,162,3.5,9.429475901892854,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1166,295,2.5,8.070906088787819,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1167,294,3.0,9.441452092939569,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1168,225,2.0,8.389359819906353,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1169,111,2.5,8.268731832117737,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1170,101,1.6,9.047703788498627,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1171,230,2.2,8.987196820661973,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1172,250,1.9,8.160518247477505,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
1173,195,2.4,9.38429367909962,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1174,43,2.5,10.118598932153073,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1175,190,2.5,8.242756345714477,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1176,230,1.9,8.922658299524402,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1177,270,2.8,9.104868739033948,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1178,326,2.4,8.517193191416238,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1179,135,3.5,9.95227771670556,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1180,142,1.9,8.34283980427146,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1181,160,3.2,9.798127036878302,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1182,220,2.5,9.047821442478408,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1183,232,1.8,8.229511118964457,False,False,False,True,False,False,True,False,False,False,False,False,False,True,True
1184,212,2.0,9.104979856318357,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1185,235,3.2,8.748304912379623,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1186,297,2.2,9.035986984831405,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1187,157,2.0,9.740968623038354,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1188,240,1.8,8.006367567650246,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1189,114,4.7,9.966462351697517,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True
1190,230,3.0,9.711115659888671,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
1191,250,2.2,8.895629627136483,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1192,300,3.0,7.7406644019172415,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1193,250,4.4,9.011889433252344,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1194,61,2.8,10.46310334047155,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1195,193,1.9,8.961879012677683,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1196,157,1.6,9.011889433252344,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1197,45,2.0,10.596609732783568,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1198,173,2.0,9.38429367909962,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1199,276,2.7,8.1886891244442,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1200,201,1.8,8.131236549696116,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1201,335,2.0,7.882314918980268,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1202,103,1.5,9.367344120785848,False,True,False,False,False,False,True,False,False,False,False,False,False,True,True
1203,312,2.5,7.843848638152472,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1204,367,3.2,7.843848638152472,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
1205,32,1.8,10.364071959865372,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1206,18,3.0,11.736069016284437,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1207,285,4.8,9.9281801651265,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1208,200,2.4,7.8632667240095735,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
1209,250,2.5,7.824046010856292,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1210,182,2.2,9.487972108574462,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1211,220,3.2,10.341742483467284,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
1212,118,2.0,10.338511462885837,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1213,167,1.6,8.465899897028686,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1214,118,1.6,9.099408811268901,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
1215,177,1.5,9.02401079378469,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1216,360,2.5,8.83927669058535,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1217,71,4.4,11.156236235215168,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1218,255,1.9,8.086410275323782,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1219,91,1.4,9.38429367909962,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1220,114,2.0,9.169518377455928,False,False,True,False,False,False,False,True,False,False,False,False,False,True,True
1221,206,2.1,9.961756460660103,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
1222,0,4.5,11.542474558426779,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1223,277,2.2,9.38429367909962,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1224,185,1.5,9.21024036697585,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1225,57,1.2,9.047821442478408,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True
1226,385,2.4,8.779557455883728,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1227,80,1.5,9.071078304642676,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1228,169,1.6,9.059401196410896,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1229,156,1.6,9.449357272446683,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True
1230,135,2.0,8.948975607841776,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1231,150,2.4,9.071078304642676,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1232,95,2.0,9.137769679141348,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1233,238,2.2,8.174702882469461,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1234,151,3.0,10.302263672493496,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1235,202,1.9,8.268731832117737,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1236,345,1.9,8.85366542803745,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1237,70,2.0,9.78131991856192,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1238,225,3.0,9.21024036697585,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1239,180,2.0,10.138559674715612,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1240,175,2.0,10.021270588192511,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True
1241,2,1.6,9.830916859701293,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1242,160,2.0,8.85352256068954,False,False,True,False,False,False,False,False,True,False,False,False,False,True,True
1243,281,4.2,9.692766521220475,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1244,320,4.2,9.798127036878302,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1245,144,2.14,10.21464198117305,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1246,218,3.0,9.392661928770137,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1247,280,1.9,7.495541943884256,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
1248,106,1.8,9.9281801651265,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1249,1,1.4,9.25846364715791,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
1250,154,3.0,9.72913416539135,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1251,238,3.0,9.011889433252344,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1252,171,2.2,9.581903928408666,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1253,62,2.0,10.106428396532818,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1254,96,2.4,9.491752831414368,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1255,250,3.0,8.764053269347762,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1256,135,5.5,10.292145542327912,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1257,1,5.0,11.156107653683586,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1258,110,2.5,7.8632667240095735,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1259,185,1.5,9.259130536145614,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1260,1,2.0,10.210972252284089,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1261,360,2.5,7.2078598714324755,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1262,139,2.4,9.539644119118783,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
1263,194,4.4,9.457200449907708,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1264,135,4.0,9.961756460660103,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1265,196,2.0,9.071078304642676,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1266,165,1.8,9.082507000466299,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1267,129,1.8,9.464982590349763,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1268,339,3.0,9.159047077588632,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1269,243,3.0,9.277999020449997,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
1270,156,1.6,9.287301413112312,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1271,350,2.0,7.783224016336037,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1272,132,1.5,9.495519314209846,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1273,85,3.0,10.448714603019452,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1274,20,3.5,10.950806546816688,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1275,146,1.5,8.881836305004146,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1276,69,2.5,10.060491301345794,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1277,59,3.0,10.778956289890028,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
1278,1,1.4,8.34283980427146,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1279,340,2.4,8.732304571033183,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1280,225,2.5,7.9724660159745655,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1281,199,2.2,9.449357272446683,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True
1282,140,4.2,9.74090979777877,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1283,0,1.6,9.544815615934212,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1284,95,6.2,10.643041105910228,False,True,False,False,False,False,False,False,True,False,False,False,False,True,True
1285,227,1.5,8.8023721336499,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
1286,280,2.4,9.126958763037132,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True
1287,250,2.5,9.635608107380527,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1288,100,1.6,7.27931883541462,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1289,278,1.9,8.68270762989381,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1290,282,3.2,8.496990484098719,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True
1291,260,3.0,9.464982590349763,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1292,73,4.0,10.414303176252119,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True
1293,127,1.39,8.881836305004146,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1294,1,3.0,11.261601036639322,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1295,175,1.4,7.7406644019172415,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False
1296,235,3.2,9.472704636443673,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1297,318,1.9,8.006367567650246,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1298,92,1.5,8.987071812848821,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1299,250,2.2,9.305650551780507,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
1300,23,4.4,11.302204433654575,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1301,304,1.9,8.242756345714477,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False
1302,340,2.8,8.389359819906353,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1303,320,2.5,8.055157731819678,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
1304,287,2.5,9.296518068217235,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1305,250,2.5,8.022896869601457,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1306,0,2.0,10.321704344569456,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1307,170,4.8,9.952230096524119,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True
1308,255,1.9,7.313220387090301,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1309,200,2.0,9.047821442478408,False,False,False,False,True,False,False,False,False,True,False,False,False,True,True
1310,115,1.6,9.126958763037132,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1311,49,3.5,9.94270826568941,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1312,206,1.9,8.99961934066053,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1313,104,1.8,9.51044496442652,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1314,218,1.5,8.496990484098719,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
1315,136,1.4,8.794824928014517,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True
1316,245,2.8,7.27931883541462,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1317,320,1.8,8.1886891244442,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1318,51,2.5,10.085809109330082,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True
1319,130,2.4,9.449357272446683,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1320,315,5.0,9.581903928408666,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True
1321,200,1.8,7.740229524763182,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False
1322,234,3.5,9.093806555720231,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True
1323,152,3.0,10.325481962595504,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1324,370,3.2,8.294049640102028,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1325,137,2.4,9.464982590349763,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1326,200,1.8,8.101677747454572,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1327,178,1.8,9.190137664658664,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
1328,173,2.3,9.629050706834368,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
1329,290,1.8,8.507142855562735,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
1330,36,3.0,10.924138299734526,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1331,188,2.5,9.792555991828847,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1332,271,2.7,8.68270762989381,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1333,225,4.7,9.9281801651265,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
1334,300,1.8,8.517193191416238,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1335,100,2.0,9.350102314351341,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1336,230,1.6,7.9724660159745655,False,False,False,False,False,True,True,False,False,False,False,False,False,True,True
1337,247,2.0,8.476371196895983,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True
1338,235,2.0,7.346010209913293,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False
1339,147,2.5,9.680344001221918,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
1340,312,2.5,8.764053269347762,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1341,400,2.0,8.66561319653451,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True
1342,263,3.2,9.305650551780507,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
1343,305,1.5,8.411832675758411,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True
1344,83,2.0,9.560997243589352,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1345,19,2.5,11.177452728682098,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1346,200,1.8,8.732304571033183,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True
1347,130,1.9,9.259130536145614,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
